Station,Band Size,Bander,Recorder,Capture,Res vs Mig,Time,Net,Band #,Species,Chord,Flat Wing,Tail,Fat,BP,CP,B-molt,P-molt,S-molt,T-molt,Skull,Age,How aged,How aged,Sex,How sexed,How sexed,Weight,Month,Day,Year,Culmen,Bill Width,Notes
BARR,1,,,1,m,730,32,2011-08086,LISP,58,,57,2,9,9,N,N,N,N,1,2,2,,U,,,17,9,11,1988,,,
BARR,1,,,1,m,945,30,2011-08087,MGWA,58,,52,3,9,9,N,N,N,N,3,1,21,,M,P,,13,9,11,1988,,,
BARR,1,,,1,m,1230,30,2011-08088,MGWA,56,,51,3,9,9,N,N,N,N,1,2,2,,U,,,13,9,15,1988,,,
BARR,1,,,1,m,830,94,2011-08089,LISP,60,,63,2,9,9,N,N,N,N,1,2,2,,U,,,22,9,18,1988,,,
BARR,1,,,1,w,830,94,2011-08090,ORJU,73,,68,1,9,9,N,N,N,N,1,2,2,,F,14,,18,9,18,1988,,,
BARR,1,,,1,w,1115,26,2011-08091,ORJU,70,,64,1,9,9,N,N,N,N,1,2,2,,F,14,,,9,19,1988,,,
BARR,1,,,1,m,745,32,2011-08092,MGWA,56,,51,0,9,9,N,N,N,N,1,2,2,,F,,,10,9,24,1988,,,
BARR,1,,,1,m,800,,2011-08093,LISP,63,,58,3,9,9,N,N,N,N,3,1,2,,U,,,22.5,9,24,1988,,,
BARR,R,,,R,m,1030,32,2011-08093,LISP,61,,64,3,9,9,N,N,Y,N,3,1,2,,U,,,22,9,25,1988,,,
BARR,1,,,1,p,920,32,2011-08094,MAWR,48,,42,1,9,9,N,N,N,N,1,2,2,,U,,,9.5,9,24,1988,,,
BARR,1,,,1,m,920,32,2011-08095,LISP,60,,57,0,9,9,N,N,N,N,1,2,2,,U,,,16.5,9,24,1988,,,
BARR,1,,,1,m,800,32,2011-08096,LISP,60,,57,3,9,9,N,N,N,N,3,1,2,,U,,,21.5,9,25,1988,,,
BARR,1,,,1,m,800,32,2011-08097,LISP,58,,57,1,9,9,N,N,N,N,3,0,,,U,,,15.5,9,25,1988,,,
BARR,R,,,R,w,730,32,2011-08098,ORJU,71,,64,1,9,9,N,N,N,N,1,2,2,,F,P,,17.5,10,2,1988,,,
BARR,1,,,1,w,1035,30,2011-08098,ORJU,72,,64,2,9,9,N,N,N,N,1,2,2,,F,4,,17.5,10,1,1988,,,
BARR,1,,,1,m,830,32,2011-08099,LISP,59,,56,3,9,9,N,N,N,N,1,2,2,,U,,,18,10,1,1988,,,
BARR,1,,,1,w,1230,33,2011-08100,ORJU,79,,71,2,9,9,N,N,N,N,1,2,2,,U,,,19,9,25,1988,,,SEX WG=MALE  WHITE ON R4=FEMALE
BARR,1,,,1,w,730,32,2021-40901,ORJU,69,,62,1,9,9,N,N,N,N,1,2,2,,F,14,,18.5,10,2,1988,,,
BARR,1,,,1,m,730,32,2021-40902,LISP,65,,60,3,9,9,N,N,N,N,3,1,2,,U,,,22,10,2,1988,,,SEE DATASHEET FOR DRAWING- RED BUT DOTTED WHITE
BARR,1,,,1,w,1015,22,2021-40903,ORJU,75,,71,1,9,9,N,N,N,N,3,1,2,,U,,,17.5,10,2,1988,,,R4 WMALL WHITE PATCH
BARR,1,,,1,s,1130,29,2021-40904,WAVI,69,,51,1,9,9,N,N,N,N,1,2,2,,U,,,14.5,10,2,1988,,,UPPER MANDIBLE DEFORMED
BARR,1,,,1,m,1130,29,2021-40905,LAZB,68,,65,0,9,9,N,N,N,Y,1,2,2,,U,,,15.5,10,2,1988,,,GROWING RECTS. NOT BLUE
BARR,1,,,1,m,830,32,2021-40906,LISP,60,,59,3,9,9,N,N,N,N,1,2,2,,U,,,16,10,3,1988,,,
BARR,1,,,1,p,910,33,2021-40907,HOFI,75,,60,1,9,9,Y,N,N,N,1,2,2,,F,P,,19.5,10,3,1988,,,CULMEN 8.3
BARR,1,,,1,w,1055,33,2021-40908,ORJU,79,,74,2,9,9,Y,N,N,N,1,2,2,,M,P,,20.5,10,3,1988,,,
BARR,1,,,1,w,745,32,2021-40909,SCJU,80,,71,2,9,9,N,N,N,N,1,2,12,,M,41,,20,10,8,1988,,,
BARR,1,,,1,w,815,20,2021-40910,ORJU,72,,64,0,9,9,Y,N,N,N,1,2,21,,F,P,,17,10,10,1988,,,
BARR,1,,,1,w,815,20,2021-40911,ORJU,80,,71,0,9,9,N,N,N,N,9,2,21,,M,19,,19.3,10,10,1988,,,4TH RECT VERY WHITE
BARR,R,,,R,w,1345,22,2021-40911,ORJU,73,,72,0,9,9,N,N,N,N,9,0,,,U,,,0,10,16,1988,,,
BARR,1,,,1,w,845,32,2021-40912,SCJU,80,,69,0,9,9,N,N,N,N,9,0,,,M,P,,18.5,10,10,1988,,,
BARR,R,,,R,w,1300,24,2021-40912,SCJU,76,,70,1,9,9,N,N,N,N,3,1,2,,M,1,,18.5,10,16,1988,,,
BARR,R,,,R,w,1300,24,2021-40912,SCJU,76,,70,1,9,9,N,N,N,N,3,1,2,,M,P,,18.5,10,16,1988,,,
BARR,1,,,1,p,945,32,2021-40913,HOFI,77,,62,0,9,9,N,N,N,N,3,0,,,F,P,,21,10,10,1988,,,
BARR,R,,,R,w,1045,33,2021-40914,ORJU,76,,70,0,9,9,Y,N,N,N,1,2,2,,U,,,17,10,17,1988,,,"PINK-SIDED, NO WHITE ON R4"
BARR,1,,,1,w,1115,20,2021-40914,ORJU,74,,71,0,9,9,Y,N,N,N,1,2,2,,F,P,,17,10,15,1988,,,PINK SIDED
BARR,R,,,R,w,1345,20,2021-40914,ORJU,75,,71,0,9,9,Y,N,N,N,1,2,2,,U,,,16.5,10,16,1988,,,
BARR,1,,,1,w,1115,32,2021-40915,ORJU,76,,72,0,9,9,N,N,N,N,1,2,2,,U,,,18.5,10,15,1988,,,PINK SIDED
BARR,1,,,1,w,1010,20,2021-40916,ORJU,72,,65,0,9,9,N,N,N,N,9,0,,,U,,,,10,16,1988,,,
BARR,R,,,R,w,1015,27,2021-40916,ORJU,72,,66,0,9,9,N,N,N,N,9,0,,,U,,,16.7,10,29,1988,,,PINK SIDED. TAIL 66.
BARR,R,,,R,w,915,25,2021-40917,ORJU,77,,68,0,9,9,Y,N,N,N,1,2,12,,U,,,17.5,10,29,1988,,,
BARR,1,,,1,w,1010,20,2021-40917,ORJU,77,,66,0,9,9,N,N,N,N,2,2,2,,U,,,16,10,16,1988,,,
BARR,1,,,1,w,1010,20,2021-40918,ORJU,73,,68,1,9,9,Y,N,N,N,1,2,2,,F,P,,16.5,10,16,1988,,,
BARR,1,,,1,w,1100,22,2021-40919,ORJU,74,,71,1,9,9,N,N,N,N,3,0,,,F,P,,17.7,10,16,1988,,,
BARR,R,,,R,w,730,32,2021-40920,WWJU,89,,76,0,9,9,N,N,N,N,9,1,2,,M,1,,20.7,10,17,1988,,,
BARR,R,,,R,w,730,32,2021-40920,WWJU,89,,76,0,9,9,N,N,N,N,9,1,2,,M,P,,20.7,10,17,1988,,,
BARR,1,,,1,w,1100,22,2021-40920,WWJU,87,,78,1,9,9,N,N,N,N,3,0,,,M,14,,21.5,10,16,1988,,,
BARR,1,,,1,w,1100,22,2021-40921,SCJU,80,,72,1,9,9,N,N,N,N,3,1,32,,M,4,,19,10,16,1988,,,
BARR,R,,,R,w,1015,26,2021-40922,ORJU,74,,0,0,9,9,-,-,-,-,9,0,,,U,,,17.3,10,29,1988,,,PINK SIDED. AGE BY FIRST CAPTURE
BARR,1,,,1,w,1200,34,2021-40922,ORJU,74,,65,1,9,9,N,N,N,N,1,2,2,,F,P,,17.5,10,16,1988,,,
BARR,1,,,1,w,1200,34,2021-40923,WWJU,88,,83,2,9,9,N,N,N,N,9,1,2,,M,4,,23.5,10,16,1988,,,
BARR,1,,,1,w,1200,34,2021-40924,UDEJ,78,,78,2,9,9,N,N,N,N,1,2,2,,U,,,20,10,16,1988,,,WHITE WING X OREGON
BARR,R,,,R,w,730,32,2021-40925,ORJU,79,,72,0,9,9,N,N,N,N,9,2,2,,U,,,18,10,17,1988,,,
BARR,R,,,R,w,730,32,2021-40925,ORJU,79,,72,0,9,9,N,N,N,N,9,2,2,,U,,,18,10,17,1988,,,
BARR,1,,,1,w,1200,24,2021-40925,ORJU,78,,72,1,9,9,N,N,N,N,2,2,12,,U,,,17.5,10,16,1988,,,
BARR,1,,,1,w,1200,32,2021-40926,ORJU,81,,75,0,9,9,N,N,N,N,9,1,23,,M,14,,17.5,10,16,1988,,,
BARR,1,,,1,w,1300,24,2021-40927,WWJU,87,,77,1,9,9,N,N,N,N,3,1,2,,U,,,22,10,16,1988,,,
BARR,1,,,1,w,1300,24,2021-40928,ORJU,77,,70,0,9,9,N,N,N,N,2,2,2,,U,,,18,10,16,1988,,,
BARR,R,,,R,w,1030,20,2021-40929,UDEJ,74,,69,0,9,9,N,N,N,N,2,2,2,,U,,,17.5,10,22,1988,,,
BARR,1,,,1,w,1345,20,2021-40929,UDEJ,75,,65,2,9,9,N,N,N,N,9,2,2,,U,,,19.5,10,16,1988,,,OREGON X SLATE
BARR,R,,,R,w,915,23,2021-40930,ORJU,77,,69,1,9,9,Y,N,N,N,1,2,12,,M,1,,16.7,10,29,1988,,,
BARR,R,,,R,w,915,23,2021-40930,ORJU,77,,69,1,9,9,Y,N,N,N,1,2,12,,M,P,,16.7,10,29,1988,,,
BARR,1,,,1,w,1345,30,2021-40930,ORJU,76,,69,2,9,9,N,N,N,N,9,0,,,M,P,,16,10,16,1988,,,
BARR,1,,,1,w,1345,20,2021-40931,ORJU,79,,70,1,9,9,N,N,N,N,1,2,2,,U,,,17.5,10,16,1988,,,
BARR,1,,,1,w,730,32,2021-40932,SCJU,76,,69,0,9,9,N,N,N,N,3,1,2,,M,P,,17,10,17,1988,,,
BARR,1,,,1,w,730,32,2021-40933,ORJU,72,,72,0,9,9,N,N,N,N,9,0,,,F,4,,17,10,17,1988,,,
BARR,1,,,1,w,800,20,2021-40934,ORJU,75,,65,1,9,9,N,N,N,N,2,2,2,,U,,,19.5,10,17,1988,,,
BARR,R,,,R,w,900,20,2021-40934,ORJU,72,,71,1,9,9,Y,N,N,N,1,2,2,,U,,,19.2,10,30,1988,,,Pink-sided
BARR,1,,,1,w,1115,34,2021-40935,WWJU,81,,76,0,9,9,N,N,N,N,3,1,2,,F,4,,19.5,10,17,1988,,,
BARR,1,,,1,w,800,21,2021-40936,ORJU,75,,68,0,9,9,N,N,N,N,1,2,2,,U,,,16.5,10,22,1988,,,PINK-SIDED
BARR,R,,,R,w,800,29,2021-40936,ORJU,75,,69,0,9,9,Y,N,N,N,1,2,2,,U,,,17,10,24,1988,,,PINK SIDED
BARR,1,,,1,w,800,21,2021-40937,ORJU,77,,71,1,9,9,N,N,N,N,1,2,2,,U,,,19,10,22,1988,,,
BARR,R,,,R,w,830,31,2021-40938,ORJU,75,,71,0,9,9,N,N,N,N,9,0,0,,U,,,18.5,10,23,1988,,,
BARR,1,,,1,w,920,31,2021-40938,ORJU,76,,71,0,9,9,N,N,N,N,2,2,2,,M,P,,18.5,10,22,1988,,,
BARR,1,,,1,w,920,27,2021-40939,ORJU,69,,64,0,9,9,N,N,N,N,1,2,2,,F,P,,17,10,22,1988,,,MISSING SECONDARIES RIGHT WING
BARR,R,,,R,w,1030,32,2021-40939,ORJU,72,,64,0,9,9,Y,N,N,N,1,2,2,,F,P,,17,11,6,1988,,,Molting secs on r wing only.  Molting gr covs on L wing only
BARR,1,,,1,w,920,,2021-40940,ORJU,70,,64,0,9,9,N,N,N,N,1,2,2,,F,P,,,10,22,1988,,,
BARR,R,,,R,w,1015,27,2021-40940,ORJU,70,,70,0,9,9,N,N,N,N,9,0,,,F,P,,16.5,10,29,1988,,,AGE BY FIRST CAPTURE
BARR,1,,,1,w,920,27,2021-40941,ORJU,76,,72,9,9,9,N,N,N,N,1,2,2,,U,,,17,10,22,1988,,,
BARR,R,,,R,w,1015,27,2021-40942,UDEJ,77,,73,1,9,9,N,N,N,N,9,0,,,U,,,18.5,10,29,1988,,,AGE BY IST CAPTURE
BARR,1,,,1,w,1030,20,2021-40942,ORJU,78,,71,1,9,9,N,N,N,N,2,2,2,,U,,,19.5,10,22,1988,,,PINK SIDED
BARR,1,,,1,w,1030,20,2021-40943,ORJU,73,,65,1,9,9,N,N,N,N,2,2,2,,F,P,,16,10,22,1988,,,
BARR,1,,,1,w,1030,23,2021-40944,WWJU,85,,76,0,9,9,N,N,N,N,2,2,2,,U,,,21.5,10,22,1988,,,
BARR,1,,,1,w,1300,,2021-40945,ORJU,71,,63,0,9,9,N,N,N,N,1,2,2,,F,14,,16.5,10,22,1988,,,
BARR,1,,,1,w,830,32,2021-40946,SWSP,57,,57,1,9,9,N,N,N,N,1,2,2,,U,,,14.5,10,23,1988,,,
BARR,1,,,1,w,830,31,2021-40947,ORJU,75,,63,0,9,9,N,N,N,N,1,2,2,,U,,,17,10,23,1988,,,PINK SIDED
BARR,1,,,1,w,915,33,2021-40948,ATSP,73,,72,0,9,9,N,N,N,N,1,2,2,,U,,,16.5,10,23,1988,,,
BARR,1,,,1,w,1045,25,2021-40949,ORJU,78,,77,1,9,9,Y,N,N,N,1,2,2,,U,,,19.5,10,23,1988,,,PINK SIDED
BARR,1,,,1,w,1045,28,2021-40950,ORJU,75,,66,1,9,9,N,N,N,N,1,2,21,,U,,,17.5,10,23,1988,,,
BARR,R,,,R,w,1200,26,2021-40950,ORJU,74,,66,1,9,9,N,N,N,N,1,2,2,,U,,,19.7,10,29,1988,,,
BARR,1,,,1,p,1145,33,2021-40951,HOFI,80,,65,2,9,9,Y,N,N,N,3,2,H,,M,P,,20.5,10,23,1988,,,RUMP= 30 BY 17
BARR,1,,,1,w,800,29,2021-40952,WWJU,79,,75,0,9,9,N,N,N,N,2,2,2,,F,4,,19.5,10,24,1988,,,RIGHT SIDE TAIL MISSING
BARR,1,,,1,w,800,29,2021-40953,ORJU,72,,66,0,9,9,N,N,N,N,1,2,2,,U,,,17,10,24,1988,,,PINK SIDED
BARR,1,,,1,w,800,29,2021-40954,ORJU,71,,63,1,9,9,Y,N,N,N,2,2,2,,F,14,,16.7,10,24,1988,,,
BARR,1,,,1,w,800,29,2021-40955,ORJU,72,,67,1,9,9,Y,N,N,N,1,2,2,,U,,,17,10,24,1988,,,PINK SIDED
BARR,1,,,1,w,800,29,2021-40956,WWJU,86,,75,1,9,9,N,N,N,N,2,2,12,,U,,,22,10,24,1988,,,
BARR,1,,,1,w,800,29,2021-40957,ORJU,72,,66,1,9,9,N,N,N,N,3,1,2,,U,,,18.5,10,24,1988,,,PINK SIDED
BARR,1,,,1,w,800,32,2021-40958,ATSP,71,,69,0,9,9,Y,N,N,N,2,2,21,,U,,,14.5,10,24,1988,,,
BARR,1,,,1,w,800,29,2021-40959,ATSP,74,,72,1,9,9,N,N,N,N,2,2,12,,U,,,17,10,24,1988,,,
BARR,1,,,1,w,800,32,2021-40960,ATSP,74,,73,0,9,9,N,N,N,N,3,1,2,,U,,,15.7,10,24,1988,,,
BARR,1,,,1,w,815,29,2021-40961,ATSP,76,,71,0,9,9,N,N,N,N,3,1,2,,U,,,16,10,29,1988,,,
BARR,R,,,R,w,1130,33,2021-40961,ATSP,0,,0,0,0,0,,,,,0,0,,,U,,,0,10,31,1988,,,
BARR,1,,,1,w,815,20,2021-40962,SCJU,73,,,2,9,9,N,N,N,N,2,2,23,,F,P,,18.5,10,29,1988,,,HALF OF TAIL MISSING
BARR,1,,,1,w,915,21,2021-40963,UDEJ,78,,70,1,9,9,N,N,N,N,2,2,12,,U,,,19.5,10,29,1988,,,OREGON X WW.  3 WHITE OUTSIDE RECTS
BARR,1,,,1,w,915,24,2021-40964,SCJU,78,,68,0,9,9,Y,N,N,N,1,2,12,,U,,,19,10,29,1988,,,
BARR,1,,,1,w,915,24,2021-40965,ORJU,73,,66,1,9,9,N,N,N,N,1,2,12,,F,14,,,10,29,1988,,,
BARR,1,,,1,w,1000,26,2021-40966,ORJU,73,,68,1,9,9,N,N,N,N,1,2,2,,F,14,,16.5,10,29,1988,,,PINK SIDED
BARR,1,,,1,w,1015,26,2021-40967,ORJU,76,,68,2,9,9,Y,N,N,N,1,2,2,,U,,,19.2,10,29,1988,,,MOLT ON HEAD
BARR,1,,,1,w,1015,27,2021-40968,WWJU,82,,74,0,9,9,N,N,N,N,2,2,2,,U,,,19.4,10,29,1988,,,BROWN BACK. SLIGHT PINK SIDES
BARR,R,,,R,w,1030,27,2021-40968,WWJU,82,,74,0,9,9,N,N,N,N,2,2,2,,U,,,19.5,10,31,1988,,,Possible oregon x white-winged
BARR,1,,,1,w,1015,27,2021-40969,ORJU,72,,71,1,9,9,Y,N,N,N,1,2,2,,U,,,17.5,10,29,1988,,,
BARR,1,,,1,w,1100,31,2021-40970,ORJU,78,,69,0,9,9,N,N,N,N,1,2,2,,U,,,18,10,29,1988,,,
BARR,1,,,1,w,1100,30,2021-40971,ORJU,77,,71,1,9,9,N,N,N,N,1,2,2,,U,,,16.5,10,29,1988,,,
BARR,1,,,1,w,1100,30,2021-40972,ORJU,75,,68,1,9,9,N,N,N,N,1,2,2,,U,,,17.5,10,29,1988,,,WHITE FEATHERS AROUND BOTH EYES
BARR,1,,,1,w,1100,39,2021-40973,ATSP,77,,70,1,9,9,N,N,N,N,3,1,2,,U,,,17,10,29,1988,,,
BARR,1,,,1,w,1100,32,2021-40974,ATSP,73,,70,0,9,9,N,N,N,N,3,1,2,,U,,,17,10,29,1988,,,
BARR,1,,,1,w,1100,20,2021-40975,ORJU,76,,71,1,9,9,N,N,N,N,1,2,2,,M,P,,16.5,10,29,1988,,,PINK SIDED
BARR,1,,,1,w,1100,30,2021-40976,ORJU,75,,66,0,9,9,N,N,N,N,1,2,2,,U,,,17.7,10,29,1988,,,
BARR,1,,,1,w,1100,30,2021-40977,ORJU,76,,70,0,9,9,N,N,N,N,1,2,2,,M,P,,18.5,10,29,1988,,,
BARR,1,,,1,w,1100,30,2021-40978,ORJU,74,,74,1,9,9,N,N,N,N,1,2,2,,U,,,18,10,29,1988,,,
BARR,R,,,R,w,1130,22,2021-40978,ORJU,73,,59,1,9,9,Y,N,N,N,9,0,,,U,,,17.5,10,31,1988,,,
BARR,1,,,1,w,1100,30,2021-40979,ORJU,73,,65,0,9,9,N,N,N,N,1,2,2,,F,41,,16.7,10,29,1988,,,
BARR,R,,,R,w,930,23,2021-40980,ORJU,72,,65,0,9,9,N,N,N,N,1,2,2,,F,P,,17.5,11,6,1988,,,
BARR,1,,,1,w,1200,28,2021-40980,ORJU,72,,67,1,9,9,N,N,N,N,1,2,2,,F,41,,17,10,29,1988,,,PINK SIDED
BARR,1,,,1,w,1200,28,2021-40981,ORJU,81,,75,1,9,9,N,N,N,N,1,2,2,,M,41,,18,10,29,1988,,,PINK SIDED
BARR,1,,,1,w,1200,28,2021-40982,ORJU,72,,66,1,9,9,N,N,N,N,1,2,2,,F,41,,16.3,10,29,1988,,,PINK SIDED
BARR,R,,,R,w,1050,20,2021-40983,ORJU,74,,68,1,9,9,N,N,N,N,1,2,2,,M,1,,17.3,11,5,1988,,,
BARR,R,,,R,w,1050,20,2021-40983,ORJU,74,,68,1,9,9,N,N,N,N,1,2,2,,M,P,,17.3,11,5,1988,,,
BARR,1,,,1,w,1200,28,2021-40983,ORJU,75,,68,1,9,9,N,N,N,N,1,2,2,,U,,,16.5,10,29,1988,,,
BARR,1,,,1,w,1200,28,2021-40984,ORJU,73,,69,0,9,9,N,N,N,N,2,2,21,,F,41,,17.7,10,29,1988,,,PINK SIDED
BARR,1,,,1,w,1200,28,2021-40985,ORJU,73,,69,1,9,9,N,N,N,N,1,2,2,,M,41,,17.5,10,29,1988,,,
BARR,1,,,1,w,1200,28,2021-40986,ORJU,75,,69,1,9,9,N,N,N,N,1,2,2,,U,,,17.6,10,29,1988,,,PINK SIDED
BARR,1,,,1,w,1200,28,2021-40987,ORJU,70,,69,1,9,9,Y,N,N,N,1,2,2,,F,41,,16,10,29,1988,,,PINK SIDED
BARR,1,,,1,w,1200,28,2021-40988,ORJU,75,,68,1,9,9,Y,N,N,N,1,2,2,,U,,,18.8,10,29,1988,,,
BARR,R,,,R,w,640,34,2021-40989,ORJU,0,,0,0,0,0,,,,,0,0,,,U,,,0,10,30,1988,,,
BARR,R,,,R,w,1050,21,2021-40989,ORJU,75,,64,0,9,9,N,N,N,N,1,2,2,,U,,,19.5,11,5,1988,,,MALE?
BARR,1,,,1,w,1200,28,2021-40989,ORJU,76,,69,1,9,9,N,N,N,N,1,2,2,,M,P,,19.2,10,29,1988,,,
BARR,1,,,1,w,1200,28,2021-40990,ORJU,71,,66,1,9,9,N,N,N,N,0,2,2,,F,41,,17.5,10,29,1988,,,
BARR,1,,,1,w,1200,26,2021-40991,SCJU,75,,68,1,9,9,Y,N,N,N,1,2,2,,U,,,19,10,29,1988,,,
BARR,1,,,1,w,815,34,2021-40992,ATSP,70,,66,0,9,9,N,N,N,N,3,1,2,,U,,,14.5,10,30,1988,,,
BARR,1,,,1,w,1045,25,2021-40993,SCJU,76,,66,1,9,9,N,N,N,N,2,1,2,,U,,,19.2,10,30,1988,,,
BARR,1,,,1,w,830,20,2021-40994,ORJU,75,,69,0,9,9,N,N,N,N,1,2,2,,U,,,16.8,10,30,1988,,,PINK SIDED
BARR,1,,,1,w,830,22,2021-40995,ORJU,76,,67,1,9,9,N,N,N,N,1,2,2,,U,,,18,10,30,1988,,,PINK SIDED
BARR,1,,,1,w,900,21,2021-40996,ORJU,74,,68,1,9,9,Y,N,N,N,0,2,2,,U,,,17,10,30,1988,,,PINK SIDED
BARR,1,,,1,w,945,26,2021-40997,ORJU,73,,68,2,9,9,N,N,N,N,2,2,2,,U,,,18,10,30,1988,,,Pink-sided
BARR,1,,,1,w,900,30,2021-40998,ORJU,75,,68,0,9,9,Y,N,N,N,1,2,2,,M,P,,18.5,10,31,1988,,,Pink-sided
BARR,R,,,R,w,1230,31,2021-40998,ORJU,76,,68,1,9,9,Y,N,N,N,1,2,2,,M,1,,19.2,11,5,1988,,,Pink-sided
BARR,R,,,R,w,1230,31,2021-40998,ORJU,76,,68,1,9,9,Y,N,N,N,1,2,2,,M,P,,19.2,11,5,1988,,,Pink-sided
BARR,1,,,1,w,700,33,2021-40999,ATSP,75,,72,0,9,9,N,N,N,N,3,0,,,U,,,18.5,11,5,1988,,,
BARR,1,,,1,w,850,23,2021-41000,ORJU,71,,65,2,9,9,N,N,N,N,1,2,2,,F,4,,18.5,11,5,1988,,,
BARR,0A,,,1,m,1130,11,2050-36662,LEFL,65,,56,1,5,0,2,N,N,N,6,1,S,,F,B,,13.9,8,20,1996,,,WINGTIP=11; P9-P5=6; P10 ABOUT = TO P5
BARR,0A,,,1,s,1130,4,2050-36663,WEWP,83,,,1,0,0,1,N,N,N,3,2,S,,U,,,13,8,20,1996,,,TRACE HEAD MOLT
BARR,0A,,,1,s,1130,23,2050-36664,WAVI,63,,,2,0,0,N,N,N,N,6,1,SF,,U,,,11.5,8,20,1996,,,
BARR,0A,,,1,s,1130,4,2050-36665,YWAR,58,,,3,0,0,N,N,N,N,2,2,S,,M,P,,11.6,8,20,1996,,,
BARR,0A,,,1,s,1220,1,2050-36666,YWAR,60,,,2,0,0,1,N,N,N,,1,A,,M,P,,10.2,8,20,1996,,,
BARR,0A,,,1,s,1220,15,2050-36667,YWAR,,,,0,0,0,4,6,1,A,,1,M,,F,P,,10,8,20,1996,,,
BARR,0A,,,1,s,720,1,2050-36668,HOWR,50,,,2,0,0,1,N,N,N,2,2,S,,U,,,10.5,8,21,1996,,,
BARR,R,,,R,s,810,0,2050-36668,HOWR,52,,,0,0,0,4,N,N,N,0,2,M,,U,,,11.4,9,10,1996,,,
BARR,0A,,,1,s,800,12,2050-36669,YWAR,60,,,2,0,0,1,N,N,N,1,2,S,,U,,,9.9,8,21,1996,,,
BARR,R,,,R,s,1220,21,2050-36669,YWAR,59,,,2,0,0,N,N,N,N,1,2,S,,F,P,,10.4,8,22,1996,,,
BARR,0A,,,1,s,800,12,2050-36670,YWAR,58,,,2,0,0,1,N,N,N,6,1,S,,F,P,,9.5,8,21,1996,,,
BARR,0A,,,1,s,800,9,2050-36671,YWAR,61,,,1,0,0,1,N,N,N,2,2,S,,M,P,,10.4,8,21,1996,,,
BARR,0A,,,1,s,800,9,2050-36672,YWAR,65,,,1,0,0,N,N,N,N,6,1,S,,F,P,,10.6,8,21,1996,,,
BARR,0A,,,1,s,800,4,2050-36673,YWAR,60,,,1,0,0,N,N,N,N,6,1,S,,M,P,,9.3,8,21,1996,,,
BARR,R,,,R,s,820,18,2050-36673,YWAR,61,,,2,0,0,N,N,N,N,6,1,S,,M,P,,10.1,8,24,1996,,,
BARR,0A,,,1,s,800,4,2050-36674,YWAR,62,,,3,0,0,N,N,N,N,1,2,S,,U,,,,8,21,1996,,,ESCAPE
BARR,R,,,R,s,710,4,2050-36675,HOWR,52,,,2,0,0,4,10,5,6,0,1,,,U,,,11.1,9,12,1997,,,
BARR,R,,,R,s,720,16,2050-36675,HOWR,51,,,2,0,0,N,N,N,N,6,1,,,U,,,11.1,9,28,1997,,,
BARR,R,,,R,s,730,22,2050-36675,HOWR,52,,,0,0,0,4,N,N,N,0,2,M,,U,,,11.7,9,7,1996,,,
BARR,R,,,R,s,750,5,2050-36675,HOWR,51,,,2,0,0,1,N,N,N,6,1,,,U,,,11.2,10,1,1997,,,
BARR,0A,,,1,s,800,11,2050-36675,HOWR,51,,,0,0,0,1,N,N,N,1,2,S,,U,,,10.3,8,21,1996,,,
BARR,R,,,R,s,840,15,2050-36675,HOWR,52,,,0,0,0,4,N,N,N,0,2,M,,U,,,11.2,9,14,1996,,,
BARR,0A,,,1,s,800,22,2050-36676,HOWR,52,,,1,0,0,3,N,N,N,1,2,S,,U,,,10.3,8,21,1996,,,
BARR,R,,,R,s,750,14,2050-36677,HOWR,52,,,0,0,0,4,N,N,N,2,2,S,,U,,,11.3,8,25,1996,,,
BARR,0A,,,1,s,800,15,2050-36677,HOWR,51,,,0,0,0,4,N,N,N,,2,M,,U,,,11.3,8,21,1996,,,
BARR,R,,,R,s,830,16,2050-36677,HOWR,51,,,0,0,0,4,N,N,N,2,2,S,,U,,,10.8,8,28,1996,,,
BARR,0A,,,1,s,840,2,2050-36678,YWAR,61,,,3,0,0,N,N,N,N,6,1,AS,,M,P,,10.5,8,21,1996,,,
BARR,0A,,,1,s,840,22,2050-36679,YWAR,61,,,3,0,0,N,N,N,N,6,1,S,,F,P,,9.9,8,21,1996,,,
BARR,0A,,,1,s,840,4,2050-36680,HOWR,50,,,1,0,0,N,N,N,A,1,2,S,,U,,,9.6,8,21,1996,,,
BARR,0A,,,1,s,840,2,2050-36681,YWAR,60,,,4,0,0,N,N,N,N,6,1,S,,F,P,,11.2,8,21,1996,,,
BARR,0A,,,1,s,920,14,2050-36682,HOWR,51,,,2,0,0,4,N,N,A,,2,M,,U,,,12.2,8,21,1996,,,
BARR,R,,,R,s,930,2,2050-36682,HOWR,51,,,2,0,0,4,N,N,A,2,2,MS,,U,,,11.2,8,29,1996,,,
BARR,R,,,R,s,830,3,2050-36683,YWAR,65,,,1,0,0,N,N,N,N,0,6,,,M,,,,8,20,1997,,,
BARR,0A,,,1,s,920,2,2050-36683,YWAR,62,,,3,0,0,N,N,N,N,6,1,S,,M,P,,10.9,8,21,1996,,,
BARR,0A,,,1,s,1010,5,2050-36684,YWAR,59,,,2,0,0,1,N,N,N,2,2,S,,F,P,,9.5,8,21,1996,,,
BARR,R,,,R,s,850,12,2050-36685,WAVI,70,,,0,0,0,4,7,3,N,0,1,M,,U,,,13.8,8,29,1996,,,
